Date,Open,High,Low,Close,Adj Close,Volume,var1(t-5),var1(t-4),var1(t-3),var1(t-2),var1(t-1),previous-close,movement
2017-11-30,170.43,172.14,168.44,171.85,167.3,41527200,174.96,174.97,174.09,173.07,169.48,169.48,up
2017-12-01,169.95,171.67,168.5,171.05,166.52,39759300,174.97,174.09,173.07,169.48,171.85,171.85,down
2017-12-04,172.48,172.62,169.63,169.8,165.31,32542400,174.09,173.07,169.48,171.85,171.05,171.05,down
2017-12-05,169.06,171.52,168.4,169.64,165.15,27350200,173.07,169.48,171.85,171.05,169.8,169.8,down
2017-12-06,167.5,170.2,166.46,169.01,164.54,28560000,169.48,171.85,171.05,169.8,169.64,169.64,down
2017-12-07,169.03,170.44,168.91,169.32,164.84,25673300,171.85,171.05,169.8,169.64,169.01,169.01,up
2017-12-08,170.49,171.0,168.82,169.37,164.89,23355200,171.05,169.8,169.64,169.01,169.32,169.32,up
2017-12-11,169.2,172.89,168.79,172.67,168.1,35273800,169.8,169.64,169.01,169.32,169.37,169.37,up
2017-12-12,172.15,172.39,171.46,171.7,167.16,19409200,169.64,169.01,169.32,169.37,172.67,172.67,down
2017-12-13,172.5,173.54,172.0,172.27,167.71,23818400,169.01,169.32,169.37,172.67,171.7,171.7,up
2017-12-14,172.4,173.13,171.65,172.22,167.66,20476500,169.32,169.37,172.67,171.7,172.27,172.27,down
2017-12-15,173.63,174.17,172.46,173.97,169.37,40169300,169.37,172.67,171.7,172.27,172.22,172.22,up
2017-12-18,174.88,177.2,174.86,176.42,171.75,29421100,172.67,171.7,172.27,172.22,173.97,173.97,up
2017-12-19,175.03,175.39,174.09,174.54,169.92,27436400,171.7,172.27,172.22,173.97,176.42,176.42,down
2017-12-20,174.87,175.42,173.25,174.35,169.74,23475600,172.27,172.22,173.97,176.42,174.54,174.54,down
2017-12-21,174.17,176.02,174.1,175.01,170.38,20949900,172.22,173.97,176.42,174.54,174.35,174.35,up
2017-12-22,174.68,175.42,174.5,175.01,170.38,16349400,173.97,176.42,174.54,174.35,175.01,175.01,down
2017-12-26,170.8,171.47,169.68,170.57,166.06,33185500,176.42,174.54,174.35,175.01,175.01,175.01,down
2017-12-27,170.1,170.78,169.71,170.6,166.09,21498200,174.54,174.35,175.01,175.01,170.57,170.57,up
2017-12-28,171.0,171.85,170.48,171.08,166.55,16480200,174.35,175.01,175.01,170.57,170.6,170.6,up
2017-12-29,170.52,170.59,169.22,169.23,164.75,25999900,175.01,175.01,170.57,170.6,171.08,171.08,down
2018-01-02,170.16,172.3,169.26,172.26,167.7,25555900,175.01,170.57,170.6,171.08,169.23,169.23,up
2018-01-03,172.53,174.55,171.96,172.23,167.67,29517900,170.57,170.6,171.08,169.23,172.26,172.26,down
2018-01-04,172.54,173.47,172.08,173.03,168.45,22434600,170.6,171.08,169.23,172.26,172.23,172.23,up
2018-01-05,173.44,175.37,173.05,175.0,170.37,23660000,171.08,169.23,172.26,172.23,173.03,173.03,up
2018-01-08,174.35,175.61,173.93,174.35,169.74,20567800,169.23,172.26,172.23,173.03,175.0,175.0,down
2018-01-09,174.55,175.06,173.41,174.33,169.72,21584000,172.26,172.23,173.03,175.0,174.35,174.35,down
2018-01-10,173.16,174.3,173.0,174.29,169.68,23959900,172.23,173.03,175.0,174.35,174.33,174.33,down
2018-01-11,174.59,175.49,174.49,175.28,170.64,18667700,173.03,175.0,174.35,174.33,174.29,174.29,up
2018-01-12,176.18,177.36,175.65,177.09,172.4,25418100,175.0,174.35,174.33,174.29,175.28,175.28,up
2018-01-16,177.9,179.39,176.14,176.19,171.53,29565900,174.35,174.33,174.29,175.28,177.09,177.09,down
2018-01-17,176.15,179.25,175.07,179.1,174.36,34386800,174.33,174.29,175.28,177.09,176.19,176.19,up
2018-01-18,179.37,180.1,178.25,179.26,174.52,31193400,174.29,175.28,177.09,176.19,179.1,179.1,up
2018-01-19,178.61,179.58,177.41,178.46,173.74,32425100,175.28,177.09,176.19,179.1,179.26,179.26,down
2018-01-22,177.3,177.78,176.6,177.0,172.32,27108600,177.09,176.19,179.1,179.26,178.46,178.46,down
2018-01-23,177.3,179.44,176.82,177.04,172.36,32689100,176.19,179.1,179.26,178.46,177.0,177.0,up
2018-01-24,177.25,177.3,173.2,174.22,169.61,51105100,179.1,179.26,178.46,177.0,177.04,177.04,down
2018-01-25,174.51,174.95,170.53,171.11,166.58,41529000,179.26,178.46,177.0,177.04,174.22,174.22,down
2018-01-26,172.0,172.0,170.06,171.51,166.97,39143000,178.46,177.0,177.04,174.22,171.11,171.11,up
2018-01-29,170.16,170.16,167.07,167.96,163.52,50640400,177.0,177.04,174.22,171.11,171.51,171.51,down
2018-01-30,165.53,167.37,164.7,166.97,162.55,46048200,177.04,174.22,171.11,171.51,167.96,167.96,down
2018-01-31,166.87,168.44,166.5,167.43,163.0,32478900,174.22,171.11,171.51,167.96,166.97,166.97,up
2018-02-01,167.17,168.62,166.76,167.78,163.34,47230800,171.11,171.51,167.96,166.97,167.43,167.43,up
2018-02-02,166.0,166.8,160.1,160.5,156.25,86593800,171.51,167.96,166.97,167.43,167.78,167.78,down
2018-02-05,159.1,163.88,156.0,156.49,152.35,72738500,167.96,166.97,167.43,167.78,160.5,160.5,down
2018-02-06,154.83,163.72,154.0,163.03,158.72,68243800,166.97,167.43,167.78,160.5,156.49,156.49,up
2018-02-07,163.09,163.4,159.07,159.54,155.32,51608600,167.43,167.78,160.5,156.49,163.03,163.03,down
2018-02-08,160.29,161.0,155.03,155.15,151.04,54390500,167.78,160.5,156.49,163.03,159.54,159.54,down
2018-02-09,157.07,157.89,150.24,156.41,152.89,70672600,160.5,156.49,163.03,159.54,155.15,155.15,up
2018-02-12,158.5,163.89,157.51,162.71,159.05,60819500,156.49,163.03,159.54,155.15,156.41,156.41,up
2018-02-13,161.95,164.75,161.65,164.34,160.64,32549200,163.03,159.54,155.15,156.41,162.71,162.71,up
2018-02-14,163.04,167.54,162.88,167.37,163.61,40644900,159.54,155.15,156.41,162.71,164.34,164.34,up
2018-02-15,169.79,173.09,169.0,172.99,169.1,51147200,155.15,156.41,162.71,164.34,167.37,167.37,up
2018-02-16,172.36,174.82,171.77,172.43,168.55,40176100,156.41,162.71,164.34,167.37,172.99,172.99,down
2018-02-20,172.05,174.26,171.42,171.85,167.98,33930500,162.71,164.34,167.37,172.99,172.43,172.43,down
2018-02-21,172.83,174.12,171.01,171.07,167.22,37471600,164.34,167.37,172.99,172.43,171.85,171.85,down
2018-02-22,171.8,173.95,171.71,172.5,168.62,30991900,167.37,172.99,172.43,171.85,171.07,171.07,up
2018-02-23,173.67,175.65,173.54,175.5,171.55,33812400,172.99,172.43,171.85,171.07,172.5,172.5,up
2018-02-26,176.35,179.39,176.21,178.97,174.94,38162200,172.43,171.85,171.07,172.5,175.5,175.5,up
2018-02-27,179.1,180.48,178.16,178.39,174.38,38928100,171.85,171.07,172.5,175.5,178.97,178.97,down
2018-02-28,179.26,180.62,178.05,178.12,174.11,37782100,171.07,172.5,175.5,178.97,178.39,178.39,down
2018-03-01,178.54,179.78,172.66,175.0,171.06,48802000,172.5,175.5,178.97,178.39,178.12,178.12,down
2018-03-02,172.8,176.3,172.45,176.21,172.25,38454000,175.5,178.97,178.39,178.12,175.0,175.0,up
2018-03-05,175.21,177.74,174.52,176.82,172.84,28401400,178.97,178.39,178.12,175.0,176.21,176.21,up
2018-03-06,177.91,178.25,176.13,176.67,172.7,23788500,178.39,178.12,175.0,176.21,176.82,176.82,down
2018-03-07,174.94,175.85,174.27,175.03,171.09,31703500,178.12,175.0,176.21,176.82,176.67,176.67,down
2018-03-08,175.48,177.12,175.07,176.94,172.96,23774100,175.0,176.21,176.82,176.67,175.03,175.03,up
2018-03-09,177.96,180.0,177.39,179.98,175.93,32185200,176.21,176.82,176.67,175.03,176.94,176.94,up
2018-03-12,180.29,182.39,180.21,181.72,177.63,32207100,176.82,176.67,175.03,176.94,179.98,179.98,up
2018-03-13,182.59,183.5,179.24,179.97,175.92,31693500,176.67,175.03,176.94,179.98,181.72,181.72,down
2018-03-14,180.32,180.52,177.81,178.44,174.43,29368400,175.03,176.94,179.98,181.72,179.97,179.97,down
2018-03-15,178.5,180.24,178.07,178.65,174.63,22743800,176.94,179.98,181.72,179.97,178.44,178.44,up
2018-03-16,178.65,179.12,177.62,178.02,174.02,39404700,179.98,181.72,179.97,178.44,178.65,178.65,down
2018-03-19,177.32,177.47,173.66,175.3,171.36,33446800,181.72,179.97,178.44,178.65,178.02,178.02,down
2018-03-20,175.24,176.8,174.94,175.24,171.3,19649400,179.97,178.44,178.65,178.02,175.3,175.3,down
2018-03-21,175.04,175.09,171.26,171.27,167.42,37054900,178.44,178.65,178.02,175.3,175.24,175.24,down
2018-03-22,170.0,172.68,168.6,168.85,165.05,41490800,178.65,178.02,175.3,175.24,171.27,171.27,down
2018-03-23,168.39,169.92,164.94,164.94,161.23,41028800,178.02,175.3,175.24,171.27,168.85,168.85,down
2018-03-26,168.07,173.1,166.44,172.77,168.88,37541200,175.3,175.24,171.27,168.85,164.94,164.94,up
2018-03-27,173.68,175.15,166.92,168.34,164.55,40922600,175.24,171.27,168.85,164.94,172.77,172.77,down
2018-03-28,167.25,170.02,165.19,166.48,162.74,41668500,171.27,168.85,164.94,172.77,168.34,168.34,down
2018-03-29,167.81,171.75,166.9,167.78,164.01,38398500,168.85,164.94,172.77,168.34,166.48,166.48,up
2018-04-02,166.64,168.94,164.47,166.68,162.93,37586800,164.94,172.77,168.34,166.48,167.78,167.78,down
2018-04-03,167.64,168.75,164.88,168.39,164.6,30278000,172.77,168.34,166.48,167.78,166.68,166.68,up
2018-04-04,164.88,172.01,164.77,171.61,167.75,34605500,168.34,166.48,167.78,166.68,168.39,168.39,up
2018-04-05,172.58,174.23,172.08,172.8,168.91,26933200,166.48,167.78,166.68,168.39,171.61,171.61,up
2018-04-06,170.97,172.48,168.2,168.38,164.59,35005300,167.78,166.68,168.39,171.61,172.8,172.8,down
2018-04-09,169.88,173.09,169.85,170.05,166.23,29017700,166.68,168.39,171.61,172.8,168.38,168.38,up
2018-04-10,173.0,174.0,171.53,173.25,169.35,28408600,168.39,171.61,172.8,168.38,170.05,170.05,up
2018-04-11,172.23,173.92,171.7,172.44,168.56,22431600,171.61,172.8,168.38,170.05,173.25,173.25,down
2018-04-12,173.41,175.0,173.04,174.14,170.22,22889300,172.8,168.38,170.05,173.25,172.44,172.44,up
2018-04-13,174.78,175.84,173.85,174.73,170.8,25124300,168.38,170.05,173.25,172.44,174.14,174.14,up
2018-04-16,175.03,176.19,174.83,175.82,171.87,21578400,170.05,173.25,172.44,174.14,174.73,174.73,up
2018-04-17,176.49,178.94,176.41,178.24,174.23,26605400,173.25,172.44,174.14,174.73,175.82,175.82,up
2018-04-18,177.81,178.82,176.88,177.84,173.84,20754500,172.44,174.14,174.73,175.82,178.24,178.24,down
2018-04-19,173.76,175.39,172.66,172.8,168.91,34808800,174.14,174.73,175.82,178.24,177.84,177.84,down
2018-04-20,170.6,171.22,165.43,165.72,161.99,65491100,174.73,175.82,178.24,177.84,172.8,172.8,down
2018-04-23,166.83,166.92,164.09,165.24,161.52,36515500,175.82,178.24,177.84,172.8,165.72,165.72,down
2018-04-24,165.67,166.33,161.22,162.94,159.28,33692000,178.24,177.84,172.8,165.72,165.24,165.24,down
2018-04-25,162.62,165.42,162.41,163.65,159.97,28382100,177.84,172.8,165.72,165.24,162.94,162.94,up
2018-04-26,164.12,165.73,163.37,164.22,160.53,27963000,172.8,165.72,165.24,162.94,163.65,163.65,up
2018-04-27,164.0,164.33,160.63,162.32,158.67,35655800,165.72,165.24,162.94,163.65,164.22,164.22,down
2018-04-30,162.13,167.26,161.84,165.26,161.54,42427400,165.24,162.94,163.65,164.22,162.32,162.32,up
2018-05-01,166.41,169.2,165.27,169.1,165.3,53569400,162.94,163.65,164.22,162.32,165.26,165.26,up
2018-05-02,175.23,177.75,173.8,176.57,172.6,66539400,163.65,164.22,162.32,165.26,169.1,169.1,up
2018-05-03,175.88,177.5,174.44,176.89,172.91,34068200,164.22,162.32,165.26,169.1,176.57,176.57,up
2018-05-04,178.25,184.25,178.17,183.83,179.7,56201300,162.32,165.26,169.1,176.57,176.89,176.89,up
2018-05-07,185.18,187.67,184.75,185.16,181.0,42451400,165.26,169.1,176.57,176.89,183.83,183.83,up
2018-05-08,184.99,186.22,183.67,186.05,181.87,28402800,169.1,176.57,176.89,183.83,185.16,185.16,up
2018-05-09,186.55,187.4,185.22,187.36,183.15,23211200,176.57,176.89,183.83,185.16,186.05,186.05,up
2018-05-10,187.74,190.37,187.65,190.04,185.77,27989300,176.89,183.83,185.16,186.05,187.36,187.36,up
2018-05-11,189.49,190.06,187.45,188.59,185.06,26212200,183.83,185.16,186.05,187.36,190.04,190.04,down
2018-05-14,189.01,189.53,187.86,188.15,184.63,20778800,185.16,186.05,187.36,190.04,188.59,188.59,down
2018-05-15,186.78,187.07,185.1,186.44,182.95,23695200,186.05,187.36,190.04,188.59,188.15,188.15,down
2018-05-16,186.07,188.46,186.0,188.18,184.66,19183100,187.36,190.04,188.59,188.15,186.44,186.44,up
2018-05-17,188.0,188.91,186.36,186.99,183.49,17294000,190.04,188.59,188.15,186.44,188.18,188.18,down
2018-05-18,187.19,187.81,186.13,186.31,182.82,18297700,188.59,188.15,186.44,188.18,186.99,186.99,down
2018-05-21,188.0,189.27,186.91,187.63,184.12,18400800,188.15,186.44,188.18,186.99,186.31,186.31,up
2018-05-22,188.38,188.88,186.78,187.16,183.66,15240700,186.44,188.18,186.99,186.31,187.63,187.63,down
2018-05-23,186.35,188.5,185.76,188.36,184.83,20058400,188.18,186.99,186.31,187.63,187.16,187.16,up
2018-05-24,188.77,188.84,186.21,188.15,184.63,23234000,186.99,186.31,187.63,187.16,188.36,188.36,down
2018-05-25,188.23,189.65,187.65,188.58,185.05,17461000,186.31,187.63,187.16,188.36,188.15,188.15,up
2018-05-29,187.6,188.75,186.87,187.9,184.38,22514100,187.63,187.16,188.36,188.15,188.58,188.58,down
2018-05-30,187.72,188.0,186.78,187.5,183.99,18690500,187.16,188.36,188.15,188.58,187.9,187.9,down
2018-05-31,187.22,188.23,186.14,186.87,183.37,27482800,188.36,188.15,188.58,187.9,187.5,187.5,down
2018-06-01,187.99,190.26,187.75,190.24,186.68,23442500,188.15,188.58,187.9,187.5,186.87,186.87,up
2018-06-04,191.64,193.42,191.35,191.83,188.24,26266200,188.58,187.9,187.5,186.87,190.24,190.24,up
2018-06-05,193.07,193.94,192.36,193.31,189.69,21566000,187.9,187.5,186.87,190.24,191.83,191.83,up
2018-06-06,193.63,194.08,191.92,193.98,190.35,20933600,187.5,186.87,190.24,191.83,193.31,193.31,up
2018-06-07,194.14,194.2,192.34,193.46,189.84,21347200,186.87,190.24,191.83,193.31,193.98,193.98,down
2018-06-08,191.17,192.0,189.77,191.7,188.11,26656800,190.24,191.83,193.31,193.98,193.46,193.46,down
2018-06-11,191.35,191.97,190.21,191.23,187.65,18308500,191.83,193.31,193.98,193.46,191.7,191.7,down
2018-06-12,191.39,192.61,191.15,192.28,188.68,16911100,193.31,193.98,193.46,191.7,191.23,191.23,up
2018-06-13,192.42,192.88,190.44,190.7,187.13,21638400,193.98,193.46,191.7,191.23,192.28,192.28,down
2018-06-14,191.55,191.57,190.22,190.8,187.23,21610100,193.46,191.7,191.23,192.28,190.7,190.7,up
2018-06-15,190.03,190.16,188.26,188.84,185.3,61719200,191.7,191.23,192.28,190.7,190.8,190.8,down
2018-06-18,187.88,189.22,187.2,188.74,185.21,18484900,191.23,192.28,190.7,190.8,188.84,188.84,down
2018-06-19,185.14,186.33,183.45,185.69,182.21,33578500,192.28,190.7,190.8,188.84,188.74,188.74,down
2018-06-20,186.35,187.2,185.73,186.5,183.01,20628700,190.7,190.8,188.84,188.74,185.69,185.69,up
2018-06-21,187.25,188.35,184.94,185.46,181.99,25711900,190.8,188.84,188.74,185.69,186.5,186.5,down
2018-06-22,186.12,186.15,184.7,184.92,181.46,27200400,188.84,188.74,185.69,186.5,185.46,185.46,down
2018-06-25,183.4,184.92,180.73,182.17,178.76,31663100,188.74,185.69,186.5,185.46,184.92,184.92,down
2018-06-26,182.99,186.53,182.54,184.43,180.98,24569200,185.69,186.5,185.46,184.92,182.17,182.17,up
2018-06-27,185.23,187.28,184.03,184.16,180.71,25285300,186.5,185.46,184.92,182.17,184.43,184.43,down
2018-06-28,184.1,186.21,183.8,185.5,182.03,17365200,185.46,184.92,182.17,184.43,184.16,184.16,up
2018-06-29,186.29,187.19,182.91,185.11,181.64,22737700,184.92,182.17,184.43,184.16,185.5,185.5,down
2018-07-02,183.82,187.3,183.42,187.18,183.68,17731300,182.17,184.43,184.16,185.5,185.11,185.11,up
2018-07-03,187.79,187.95,183.54,183.92,180.48,13954800,184.43,184.16,185.5,185.11,187.18,187.18,down
2018-07-05,185.26,186.41,184.28,185.4,181.93,16604200,184.16,185.5,185.11,187.18,183.92,183.92,up
2018-07-06,185.42,188.43,185.2,187.97,184.45,17485200,185.5,185.11,187.18,183.92,185.4,185.4,up
2018-07-09,189.5,190.68,189.3,190.58,187.01,19756600,185.11,187.18,183.92,185.4,187.97,187.97,up
2018-07-10,190.71,191.28,190.18,190.35,186.79,15939100,187.18,183.92,185.4,187.97,190.58,190.58,down
2018-07-11,188.5,189.78,187.61,187.88,184.36,18831500,183.92,185.4,187.97,190.58,190.35,190.35,down
2018-07-12,189.53,191.41,189.31,191.03,187.45,18041100,185.4,187.97,190.58,190.35,187.88,187.88,up
2018-07-13,191.08,191.84,190.9,191.33,187.75,12513900,187.97,190.58,190.35,187.88,191.03,191.03,up
2018-07-16,191.52,192.65,190.42,190.91,187.34,15043100,190.58,190.35,187.88,191.03,191.33,191.33,down
2018-07-17,189.75,191.87,189.2,191.45,187.87,15534500,190.35,187.88,191.03,191.33,190.91,190.91,up
2018-07-18,191.78,191.8,189.93,190.4,186.84,16393400,187.88,191.03,191.33,190.91,191.45,191.45,down
2018-07-19,189.69,192.55,189.69,191.88,188.29,20286800,191.03,191.33,190.91,191.45,190.4,190.4,up
2018-07-20,191.78,192.43,190.17,191.44,187.86,20676200,191.33,190.91,191.45,190.4,191.88,191.88,down
2018-07-23,190.68,191.96,189.56,191.61,188.02,15989400,190.91,191.45,190.4,191.88,191.44,191.44,up
2018-07-24,192.45,193.66,192.05,193.0,189.39,18697900,191.45,190.4,191.88,191.44,191.61,191.61,up
2018-07-25,193.06,194.85,192.43,194.82,191.17,16709900,190.4,191.88,191.44,191.61,193.0,193.0,up
2018-07-26,194.61,195.96,193.61,194.21,190.57,19076000,191.88,191.44,191.61,193.0,194.82,194.82,down
2018-07-27,194.99,195.19,190.1,190.98,187.4,24024000,191.44,191.61,193.0,194.82,194.21,194.21,down
2018-07-30,191.9,192.2,189.07,189.91,186.35,21029500,191.61,193.0,194.82,194.21,190.98,190.98,down
2018-07-31,190.3,192.14,189.34,190.29,186.73,39373000,193.0,194.82,194.21,190.98,189.91,189.91,up
2018-08-01,199.13,201.76,197.31,201.5,197.73,67935700,194.82,194.21,190.98,189.91,190.29,190.29,up
2018-08-02,200.58,208.38,200.35,207.39,203.51,62404000,194.21,190.98,189.91,190.29,201.5,201.5,up
2018-08-03,207.03,208.74,205.48,207.99,204.1,33447400,190.98,189.91,190.29,201.5,207.39,207.39,up
2018-08-06,208.0,209.25,207.07,209.07,205.16,25425400,189.91,190.29,201.5,207.39,207.99,207.99,up
2018-08-07,209.32,209.5,206.76,207.11,203.23,25587400,190.29,201.5,207.39,207.99,209.07,209.07,down
2018-08-08,206.05,207.81,204.52,207.25,203.37,22525500,201.5,207.39,207.99,209.07,207.11,207.11,up
2018-08-09,209.53,209.78,207.2,208.88,204.97,23492600,207.39,207.99,209.07,207.11,207.25,207.25,up
2018-08-10,207.36,209.1,206.67,207.53,204.36,24611200,207.99,209.07,207.11,207.25,208.88,208.88,down
2018-08-13,209.31,210.95,207.7,208.87,205.68,25890900,209.07,207.11,207.25,208.88,207.53,207.53,up
2018-08-14,210.16,210.56,208.26,209.75,206.54,20748000,207.11,207.25,208.88,207.53,208.87,208.87,up
2018-08-15,209.22,210.74,208.33,210.24,207.03,28807600,207.25,208.88,207.53,208.87,209.75,209.75,up
2018-08-16,211.75,213.81,211.47,213.32,210.06,28500400,208.88,207.53,208.87,209.75,210.24,210.24,up
2018-08-17,213.44,217.95,213.16,217.58,214.26,35427000,207.53,208.87,209.75,210.24,213.32,213.32,up
2018-08-20,218.1,219.18,215.11,215.46,212.17,30287700,208.87,209.75,210.24,213.32,217.58,217.58,down
2018-08-21,216.8,217.19,214.03,215.04,211.75,26159800,209.75,210.24,213.32,217.58,215.46,215.46,down
2018-08-22,214.1,216.36,213.84,215.05,211.76,19018100,210.24,213.32,217.58,215.46,215.04,215.04,up
2018-08-23,214.65,217.05,214.6,215.49,212.2,18883200,213.32,217.58,215.46,215.04,215.05,215.05,up
2018-08-24,216.6,216.9,215.11,216.16,212.86,18476400,217.58,215.46,215.04,215.05,215.49,215.49,up
2018-08-27,217.15,218.74,216.33,217.94,214.61,20525100,215.46,215.04,215.05,215.49,216.16,216.16,up
2018-08-28,219.01,220.54,218.92,219.7,216.34,22776800,215.04,215.05,215.49,216.16,217.94,217.94,up
2018-08-29,220.15,223.49,219.41,222.98,219.57,27254800,215.05,215.49,216.16,217.94,219.7,219.7,up
2018-08-30,223.25,228.26,222.4,225.03,221.59,48793800,215.49,216.16,217.94,219.7,222.98,222.98,up
2018-08-31,226.51,228.87,226.0,227.63,224.15,43340100,216.16,217.94,219.7,222.98,225.03,225.03,up
2018-09-04,228.41,229.18,226.63,228.36,224.87,27390100,217.94,219.7,222.98,225.03,227.63,227.63,up
2018-09-05,228.99,229.67,225.1,226.87,223.4,33333000,219.7,222.98,225.03,227.63,228.36,228.36,down
2018-09-06,226.23,227.35,221.3,223.1,219.69,34290000,222.98,225.03,227.63,228.36,226.87,226.87,down
2018-09-07,221.85,225.37,220.71,221.3,217.92,37619800,225.03,227.63,228.36,226.87,223.1,223.1,down
2018-09-10,220.95,221.85,216.47,218.33,214.99,39516500,227.63,228.36,226.87,223.1,221.3,221.3,down
2018-09-11,218.01,224.3,216.56,223.85,220.43,35749000,228.36,226.87,223.1,221.3,218.33,218.33,up
2018-09-12,224.94,225.0,219.84,221.07,217.69,49278700,226.87,223.1,221.3,218.33,223.85,223.85,down
2018-09-13,223.52,228.35,222.57,226.41,222.95,41706400,223.1,221.3,218.33,223.85,221.07,221.07,up
2018-09-14,225.75,226.84,222.52,223.84,220.42,31999300,221.3,218.33,223.85,221.07,226.41,226.41,down
2018-09-17,222.15,222.95,217.27,217.88,214.55,37195100,218.33,223.85,221.07,226.41,223.84,223.84,down
2018-09-18,217.79,221.85,217.12,218.24,214.91,31571700,223.85,221.07,226.41,223.84,217.88,217.88,up
2018-09-19,218.5,219.62,215.3,218.37,215.03,27123800,221.07,226.41,223.84,217.88,218.24,218.24,up
2018-09-20,220.24,222.28,219.15,220.03,216.67,26608800,226.41,223.84,217.88,218.24,218.37,218.37,up
2018-09-21,220.78,221.36,217.29,217.66,214.33,96246700,223.84,217.88,218.24,218.37,220.03,220.03,down
2018-09-24,216.82,221.26,216.63,220.79,217.42,27693400,217.88,218.24,218.37,220.03,217.66,217.66,up
2018-09-25,219.75,222.82,219.7,222.19,218.79,24554400,218.24,218.37,220.03,217.66,220.79,220.79,up
2018-09-26,221.0,223.75,219.76,220.42,217.05,23984700,218.37,220.03,217.66,220.79,222.19,222.19,down
2018-09-27,223.82,226.44,223.54,224.95,221.51,30181200,220.03,217.66,220.79,222.19,220.42,220.42,up
2018-09-28,224.79,225.84,224.02,225.74,222.29,22929400,217.66,220.79,222.19,220.42,224.95,224.95,up
2018-10-01,227.95,229.42,226.35,227.26,223.79,23600800,220.79,222.19,220.42,224.95,225.74,225.74,up
2018-10-02,227.25,230.0,226.63,229.28,225.78,24788200,222.19,220.42,224.95,225.74,227.26,227.26,up
2018-10-03,230.05,233.47,229.78,232.07,228.52,28654800,220.42,224.95,225.74,227.26,229.28,229.28,up
2018-10-04,230.78,232.35,226.73,227.99,224.51,32042000,224.95,225.74,227.26,229.28,232.07,232.07,down
2018-10-05,227.96,228.41,220.58,224.29,220.86,33580500,225.74,227.26,229.28,232.07,227.99,227.99,down
2018-10-08,222.21,224.8,220.2,223.77,220.35,29663900,227.26,229.28,232.07,227.99,224.29,224.29,down
2018-10-09,223.64,227.27,222.25,226.87,223.4,26891000,229.28,232.07,227.99,224.29,223.77,223.77,up
2018-10-10,225.46,226.35,216.05,216.36,213.05,41990600,232.07,227.99,224.29,223.77,226.87,226.87,down
2018-10-11,214.52,219.5,212.32,214.45,211.17,53124400,227.99,224.29,223.77,226.87,216.36,216.36,down
2018-10-12,220.42,222.88,216.84,222.11,218.72,40337900,224.29,223.77,226.87,216.36,214.45,214.45,up
2018-10-15,221.16,221.83,217.27,217.36,214.04,30791000,223.77,226.87,216.36,214.45,222.11,222.11,down
2018-10-16,218.93,222.99,216.76,222.15,218.76,29184000,226.87,216.36,214.45,222.11,217.36,217.36,up
2018-10-17,222.3,222.64,219.34,221.19,217.81,22885400,216.36,214.45,222.11,217.36,222.15,222.15,down
2018-10-18,217.86,219.74,213.0,216.02,212.72,32581300,214.45,222.11,217.36,222.15,221.19,221.19,down
2018-10-19,218.06,221.26,217.43,219.31,215.96,33078700,222.11,217.36,222.15,221.19,216.02,216.02,up
2018-10-22,219.79,223.36,218.94,220.65,217.28,28792100,217.36,222.15,221.19,216.02,219.31,219.31,up
2018-10-23,215.83,223.25,214.7,222.73,219.33,38767800,222.15,221.19,216.02,219.31,220.65,220.65,up
2018-10-24,222.6,224.23,214.54,215.09,211.8,40925500,221.19,216.02,219.31,220.65,222.73,222.73,down
2018-10-25,217.71,221.38,216.75,219.8,216.44,29855800,216.02,219.31,220.65,222.73,215.09,215.09,up
2018-10-26,215.9,220.19,212.67,216.3,212.99,47258400,219.31,220.65,222.73,215.09,219.8,219.8,down
2018-10-29,219.19,219.69,206.09,212.24,209.0,45935500,220.65,222.73,215.09,219.8,216.3,216.3,down
2018-10-30,211.15,215.18,209.27,213.3,210.04,36660000,222.73,215.09,219.8,216.3,212.24,212.24,up
2018-10-31,216.88,220.45,216.62,218.86,215.52,38358900,215.09,219.8,216.3,212.24,213.3,213.3,up
2018-11-01,219.05,222.36,216.81,222.22,218.82,58323200,219.8,216.3,212.24,213.3,218.86,218.86,up
2018-11-02,209.55,213.65,205.43,207.48,204.31,91328700,216.3,212.24,213.3,218.86,222.22,222.22,down
2018-11-05,204.3,204.39,198.17,201.59,198.51,66163700,212.24,213.3,218.86,222.22,207.48,207.48,down
2018-11-06,201.92,204.72,201.69,203.77,200.66,31882900,213.3,218.86,222.22,207.48,201.59,201.59,up
2018-11-07,205.97,210.06,204.13,209.95,206.74,33424400,218.86,222.22,207.48,201.59,203.77,203.77,up
2018-11-08,209.98,210.12,206.75,208.49,206.02,25362600,222.22,207.48,201.59,203.77,209.95,209.95,down
2018-11-09,205.55,206.01,202.25,204.47,202.05,34365800,207.48,201.59,203.77,209.95,208.49,208.49,down
2018-11-12,199.0,199.85,193.79,194.17,191.87,51135500,201.59,203.77,209.95,208.49,204.47,204.47,down
2018-11-13,191.63,197.18,191.45,192.23,189.95,46882900,203.77,209.95,208.49,204.47,194.17,194.17,down
2018-11-14,193.9,194.48,185.93,186.8,184.59,60801000,209.95,208.49,204.47,194.17,192.23,192.23,down
2018-11-15,188.39,191.97,186.9,191.41,189.14,46478800,208.49,204.47,194.17,192.23,186.8,186.8,up
2018-11-16,190.5,194.97,189.46,193.53,191.24,36928300,204.47,194.17,192.23,186.8,191.41,191.41,up
